Duplicate Removal Log - 20250422_010941
Total images scanned: 3119
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1373.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1243.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1376.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1195.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard138.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1113.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard139.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1114.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1395.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1054.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard14.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1001.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard140.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1115.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1405.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard13.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard141.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1116.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1415.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1209.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard142.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1117.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1429.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1255.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard143.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1118.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard144.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1119.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1448.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1244.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard145.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1120.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1453.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1108.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard147.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1121.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1476.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1076.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1477.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1478.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1145.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard148.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1122.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1480.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard100.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard149.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1123.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1490.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1037.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1493.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1248.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1499.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1043.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard15.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1002.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard150.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1124.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1507.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1290.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard151.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1125.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1517.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1227.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1518.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1230.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard152.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1126.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1522.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1215.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1526.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1182.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard153.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1127.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1532.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1109.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1537.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1039.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1539.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1204.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard154.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1128.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1547.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1011.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard155.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1129.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1553.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1281.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1556.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1194.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1559.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1025.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard156.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1130.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1564.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard104.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1568.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1208.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1570.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1168.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard158.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1131.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard159.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1132.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1590.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1004.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1593.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1099.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1594.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1280.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard16.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1003.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard160.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1133.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard161.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1134.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1612.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1147.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1615.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1173.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1619.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1254.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard162.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1135.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1620.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1205.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1622.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1154.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1624.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1071.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard163.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1136.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1630.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1047.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1635.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1207.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1636.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1247.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1639.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1241.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard164.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1137.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1644.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1229.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1645.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1018.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1646.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1114.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard165.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1138.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard166.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1139.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1663.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1291.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard167.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1140.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1670.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1160.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1678.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1101.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1685.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1077.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard169.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1141.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1693.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1252.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1698.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard10.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1699.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1013.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard17.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1004.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard170.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1142.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1701.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1092.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1707.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1000.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard171.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1143.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard172.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1144.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1728.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1293.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard173.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1145.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1733.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1237.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1736.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1274.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1737.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1269.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard174.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1146.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard175.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1147.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1750.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1070.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1751.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1220.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1759.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1283.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard176.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1148.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard177.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1149.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1774.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1032.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard178.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1150.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1784.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1250.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1787.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1125.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard179.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1345.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1799.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1051.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard18.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1005.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard180.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1151.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1804.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1242.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1806.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1234.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1807.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard113.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard181.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1152.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1811.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1148.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1812.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1282.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard182.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1153.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1822.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1157.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1823.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1196.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1824.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1066.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1828.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1096.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard183.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1154.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1831.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1065.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1838.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1034.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1839.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1131.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard184.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1155.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1843.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1015.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1846.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1191.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard185.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1156.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1852.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1185.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1854.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1027.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard186.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1157.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1863.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1133.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1867.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1162.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1869.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1218.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard187.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1158.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1873.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1176.jpg)
Removed: Z:\GarbageClassification\data\recyclable\cardboard\cardboard188.jpg (Original: Z:\GarbageClassification\data\recyclable\cardboard\cardboard1159.jpg)
