Duplicate Removal Log - 20250422_011059
Total images scanned: 3643
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2106.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1109.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2109.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1279.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2110.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1269.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2111.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1093.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2113.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1280.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2114.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1944.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2117.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1568.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2118.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1847.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2119.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1337.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2120.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1175.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2121.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1147.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2123.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1357.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2125.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1332.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2126.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1467.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2128.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1472.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2131.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1646.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2135.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1242.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2140.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1148.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2143.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1612.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2145.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1470.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2147.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1210.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2148.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1171.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2150.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1180.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2151.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1009.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2152.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes137.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2153.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1101.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2155.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1536.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2156.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1221.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2158.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1823.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2159.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1888.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2161.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1277.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2162.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1209.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2163.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1341.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2164.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1569.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2167.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1446.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2168.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1664.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2170.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1227.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2171.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1347.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2173.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1353.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2175.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1468.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2176.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1200.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2177.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes121.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2181.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1624.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2182.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes163.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2185.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1486.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2189.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1244.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2190.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1338.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2193.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1801.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2194.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1793.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2196.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1971.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2198.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1082.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2200.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1565.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2202.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes179.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2203.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1034.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2204.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1128.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2205.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1381.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2206.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1287.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2207.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1706.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2208.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1059.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2211.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1450.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2212.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes175.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2214.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1049.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2215.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1802.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2217.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1376.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2220.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1161.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2223.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1515.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2225.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1956.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2226.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1715.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2227.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1695.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2228.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1598.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2229.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes122.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2231.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes139.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2234.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1223.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2236.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes136.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2239.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1527.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2243.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1158.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2245.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1648.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2248.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1283.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2249.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1245.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2250.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1898.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2252.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1681.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2255.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1815.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2256.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1258.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2259.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1543.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2265.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes15.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2266.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1775.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2267.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes19.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2268.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1447.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2269.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1878.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2270.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1860.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2271.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1108.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2272.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1790.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2273.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes173.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2274.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1196.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2275.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes10.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2276.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1799.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2279.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1838.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2280.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1854.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2283.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1198.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2284.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1052.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2285.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1330.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2288.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1818.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2291.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1866.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2292.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1439.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2293.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1904.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2298.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1943.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2299.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1119.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2300.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes149.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2305.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes213.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2307.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1905.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2308.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1969.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2310.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1136.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2311.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1786.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\shoes\shoes2312.jpg (Original: Z:\GarbageClassification\data\non_recyclable\shoes\shoes1374.jpg)
