Duplicate Removal Log - 20250422_010714
Total images scanned: 3324
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1574.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1032.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1575.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1033.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1576.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1034.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1577.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1035.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1578.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1036.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1579.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1037.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1580.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1038.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1581.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1039.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1582.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1041.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1583.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1042.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1584.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1043.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1585.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1044.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1586.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1045.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1587.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1046.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1588.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1047.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1589.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1048.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1590.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1049.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1591.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1050.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1598.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper10.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1599.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper11.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1600.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper12.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1601.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper13.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1602.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper15.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1603.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper16.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1645.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1455.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1646.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1182.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1647.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1035.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1648.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1260.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1650.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1345.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1651.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1125.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1652.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1053.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1655.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1435.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1657.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1319.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1661.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1007.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1663.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1403.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1665.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1111.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1669.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1090.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1670.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1158.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1678.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1122.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1679.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1172.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1680.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1029.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1682.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1448.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1685.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1539.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1688.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1202.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1689.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper11.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1694.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1188.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1696.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1061.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1698.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1288.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1699.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1496.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper17.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1604.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1700.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1178.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1701.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1622.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1707.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1185.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1710.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1124.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1715.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1289.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1716.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1098.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1720.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1453.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1721.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1184.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1722.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1613.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1727.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1643.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1728.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1114.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1734.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1367.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1736.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1294.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1738.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1171.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1739.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1267.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1740.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1008.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1749.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1006.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1752.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1437.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1761.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1358.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1762.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1406.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1764.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper10.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1765.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1050.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1766.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1612.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1768.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1268.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1770.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1094.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1775.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1176.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1776.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1200.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1778.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1310.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1783.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1611.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1786.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1193.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1789.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1213.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1790.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1130.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1793.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1137.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1794.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1085.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1796.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1116.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper18.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1605.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1803.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1344.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1807.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1031.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1809.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1321.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1812.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1336.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1815.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1472.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1816.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1211.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1817.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1052.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1824.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1489.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1825.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1164.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1828.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1126.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1832.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1131.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1833.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1163.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1835.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1384.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1837.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1210.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1838.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1306.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1839.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1443.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1840.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1506.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1844.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1468.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1845.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1423.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1846.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1482.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1848.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1147.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1849.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1486.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1851.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1175.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1852.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1533.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1853.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1093.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1855.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1242.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1857.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1594.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1858.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1033.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1859.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1425.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1860.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1451.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1861.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1105.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1862.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1490.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1863.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1083.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1865.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1290.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1869.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1348.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1870.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1504.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1879.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1065.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1880.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1380.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1881.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1521.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1882.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1068.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1883.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1413.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1887.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1543.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1893.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1286.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1896.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1143.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1898.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1160.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper19.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1606.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1903.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1195.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1907.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1466.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1914.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1331.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1916.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1507.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1917.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1040.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1922.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1177.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1928.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper13.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1930.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1308.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1939.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1127.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1942.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1248.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1943.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1271.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1944.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1314.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1947.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1132.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1948.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1219.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1950.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1626.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1953.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1152.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1959.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1381.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1962.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1020.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1964.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1042.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1967.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1330.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1968.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1179.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1976.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1153.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1977.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1360.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1980.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1541.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1983.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1092.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1984.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1044.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1989.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1026.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1990.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1140.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1991.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1361.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper1999.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1456.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper20.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1607.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2000.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1109.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2003.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1629.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2005.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1514.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2008.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1444.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2009.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1405.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2014.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1509.jpg)
Removed: Z:\GarbageClassification\data\recyclable\paper\paper2015.jpg (Original: Z:\GarbageClassification\data\recyclable\paper\paper1231.jpg)
