Duplicate Removal Log - 20250422_010810
Total images scanned: 3331
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1459.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1240.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1461.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1284.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1462.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1206.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1469.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1332.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic147.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1115.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic148.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1116.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1487.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1259.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic149.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1117.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1494.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1255.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic15.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1012.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic150.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1118.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1505.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1218.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1509.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1303.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic151.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1119.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1512.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1181.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1513.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1124.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1519.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1193.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic153.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1120.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1533.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1025.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1534.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1058.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1535.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1150.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1539.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1270.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic154.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1121.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1547.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1004.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic155.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1122.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1552.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1195.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1556.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1134.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic156.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1123.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1574.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic105.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1578.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1301.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic158.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1124.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1583.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1290.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1585.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1073.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1588.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1089.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1589.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1038.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic159.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1125.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1595.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1299.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic160.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1126.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1600.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1335.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic161.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1127.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic162.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1128.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1620.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1033.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1622.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1012.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1626.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic108.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic163.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1129.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1632.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1201.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1634.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1017.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1637.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1198.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1642.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1119.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1643.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1295.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1644.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1275.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic165.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1130.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic166.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1131.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1661.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1267.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1662.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1035.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1667.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1128.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic167.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1132.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1679.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1238.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1682.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic135.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1684.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1185.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1687.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic146.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1697.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1191.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1699.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic10.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic170.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1134.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1703.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1092.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1706.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1055.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic171.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1135.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1716.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1162.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1719.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1222.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic172.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1136.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1721.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1211.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1722.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1343.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1723.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1331.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1726.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1136.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1727.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1006.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic173.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1137.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1731.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1241.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1736.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1161.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic174.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1138.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1748.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1317.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic175.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1139.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1751.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1011.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1752.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic13.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1753.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1210.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1762.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1249.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1763.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1045.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1765.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1276.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1766.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1107.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic177.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1140.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic178.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1141.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1782.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1070.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1783.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1307.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1789.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1261.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic180.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1142.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic181.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1143.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1815.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1305.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1817.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1143.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic182.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1144.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1821.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1243.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1827.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1000.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic183.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1145.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1834.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1254.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic184.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1146.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1844.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1096.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic185.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1147.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1851.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1225.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1852.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1069.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1853.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1182.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1857.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1207.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic186.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1148.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1865.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1068.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1867.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic106.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic187.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1149.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1870.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1228.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1872.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1174.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1876.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1165.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1879.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1192.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1880.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1189.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic189.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1150.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1897.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1190.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic19.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1013.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1901.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1169.jpg)
Removed: Z:\GarbageClassification\data\recyclable\plastic\plastic1905.jpg (Original: Z:\GarbageClassification\data\recyclable\plastic\plastic1297.jpg)
