Duplicate Removal Log - 20250423_233041
Total images scanned: 1982
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1616.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological132.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1628.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological140.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological164.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1508.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological165.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1367.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological166.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1546.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological167.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1227.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological169.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1282.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1694.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological156.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological17.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1181.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological170.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1253.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological171.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1248.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological172.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1164.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1722.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological13.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1724.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological114.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological174.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1440.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1743.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological122.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological175.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1329.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological176.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1600.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1769.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological137.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological177.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1571.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1781.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological136.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1789.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological15.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological179.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1721.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological180.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1431.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological181.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1030.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1812.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological120.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological182.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1756.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1823.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological131.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological183.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1653.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1830.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological138.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1834.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological161.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1837.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological178.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological184.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1078.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological185.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1062.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1854.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological151.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological186.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1353.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1861.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological115.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological187.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1848.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1870.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological162.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological188.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1731.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological189.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1560.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological19.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1856.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological190.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1298.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1902.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological173.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological191.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1097.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1926.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological144.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1928.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological11.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological193.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1136.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1933.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological150.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological194.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1921.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological195.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1415.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1951.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological125.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1959.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological112.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological196.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1741.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological197.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1478.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1970.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological110.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1972.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological142.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological1975.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological12.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological198.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1936.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological199.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1048.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological2.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1661.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological20.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1155.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological200.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1504.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological201.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1188.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological202.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1766.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological203.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1461.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological204.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1924.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological205.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1390.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological206.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1773.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological207.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1784.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological208.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1542.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological209.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1014.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological21.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1488.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological210.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1783.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological211.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1332.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological212.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1457.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological213.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1780.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological214.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1354.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological215.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1846.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological216.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1939.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological217.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1205.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological219.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1733.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological22.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1606.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological220.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1454.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological221.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1645.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological222.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1883.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological223.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1122.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological224.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1644.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological225.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1207.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological226.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1304.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological227.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1686.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological228.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1032.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological229.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1910.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological23.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1901.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological231.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1417.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological232.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1750.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological234.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1922.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological235.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1252.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological236.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1069.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological238.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1449.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological239.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1958.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological24.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1658.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological240.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1117.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological241.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1291.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological242.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1224.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological243.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1412.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological244.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1720.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological245.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1196.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological246.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1016.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological247.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1819.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological248.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1055.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological249.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1550.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological25.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1435.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological250.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1604.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological253.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1157.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological254.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1089.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological255.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1620.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological256.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1613.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological258.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1018.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological259.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1178.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological26.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1755.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological260.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1631.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological261.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1950.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological262.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1647.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological263.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1324.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological264.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1762.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological265.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1621.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological266.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1054.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological267.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1673.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological268.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1858.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological269.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1012.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological27.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1148.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological271.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1534.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological272.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1289.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological273.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1037.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological274.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1275.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological275.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1134.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological276.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1906.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological277.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1530.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological278.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1849.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological279.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1193.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological28.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1195.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological281.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1700.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological282.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1711.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological283.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1567.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological285.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1943.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological286.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1086.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological287.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1299.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological288.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1599.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological289.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1548.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological29.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1088.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological290.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1520.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological292.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1872.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological293.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1911.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological294.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1597.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological298.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1744.jpg)
Removed: Z:\GarbageClassification\data\non_recyclable\biological\biological299.jpg (Original: Z:\GarbageClassification\data\non_recyclable\biological\biological1120.jpg)
